tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,retweet_count,favorite_count,jpg_url,img_num,lower_text_range,upper_text_range,dog_class,breed,conf
837110210464448512,2017-03-02 01:20:01,Twitter for iPhone,This is Clark. He passed pupper training today. Round of appaws for Clark. 13/10 https://t.co/7pUjwe8X6B,https://twitter.com/dog_rates/status/837110210464448512/photo/1,13.0,10.0,Clark,2551,16753,https://pbs.twimg.com/media/C54DS1kXQAEU5pS.jpg,1,0,80,pupper,siberian husky,0.767696
836989968035819520,2017-03-01 17:22:13,Twitter for iPhone,This is Mookie. He really enjoys shopping but not from such high altitudes. Doin him quite the concern. 12/10 someone lower him https://t.co/beWUzGVKRM,https://twitter.com/dog_rates/status/836989968035819520/photo/1,12.0,10.0,Mookie,2457,13301,https://pbs.twimg.com/media/C52V7PzWcAA_pVv.jpg,1,0,127,,toy poodle,0.005887300000000001
836753516572119041,2017-03-01 01:42:39,Twitter for iPhone,This is Meera. She just heard about taxes and how much a doghouse in a nice area costs. Not pupared to be a  doggo anymore. 12/10 https://t.co/GZmNEdyoJY,https://twitter.com/dog_rates/status/836753516572119041/photo/1,12.0,10.0,Meera,4929,20112,https://pbs.twimg.com/media/C5y-4VwWcAIcaoj.jpg,1,0,129,doggo,schipperke,0.0115635
836260088725786625,2017-02-27 17:01:56,Twitter for iPhone,This is Lucy. She spent all morning overseeing the shoveling of the driveway. H*ckin hard work. 13/10 very good girl Lucy https://t.co/gA2GECjiQD,https://twitter.com/dog_rates/status/836260088725786625/photo/1,13.0,10.0,Lucy,4586,22243,https://pbs.twimg.com/media/C5r-G2IUwAA6KBY.jpg,1,0,121,,borzoi,0.564688
836001077879255040,2017-02-26 23:52:43,Twitter for iPhone,Atlas is back and this time he's prettier than the sunset. Seems to be aware of it too. 13/10 would give modeling contract https://t.co/uRdKlFArQE,"https://twitter.com/dog_rates/status/836001077879255040/photo/1,https://twitter.com/dog_rates/status/836001077879255040/photo/1,https://twitter.com/dog_rates/status/836001077879255040/photo/1,https://twitter.com/dog_rates/status/836001077879255040/photo/1",13.0,10.0,,4584,19991,https://pbs.twimg.com/media/C5oSiskU0AE8sJ_.jpg,4,0,122,,samoyed,0.963558
835574547218894849,2017-02-25 19:37:50,Twitter for iPhone,This is Eli. He works backstage at Bone Jovi concerts. Heavy duty earmuffs for puptection. H*ckin safe boy. 11/10 https://t.co/cVQEnUQd8q,"https://twitter.com/dog_rates/status/835574547218894849/photo/1,https://twitter.com/dog_rates/status/835574547218894849/photo/1",11.0,10.0,Eli,3872,18635,https://pbs.twimg.com/media/C5iOnigWcAAU3Ry.jpg,1,0,113,,staffordshire bullterrier,0.6106550000000001
835297930240217089,2017-02-25 01:18:40,Twitter for iPhone,Meet Ash. He's a Benebop Cumberplop. Quite rare. Fairly portable. Lil sandy tho. Clearly knows something you don't. 12/10 would hug softly https://t.co/1U0z6r5LSO,https://twitter.com/dog_rates/status/835297930240217089/photo/1,12.0,10.0,Ash,3211,17199,https://pbs.twimg.com/media/C5eTCOVUsAAWhvc.jpg,1,0,138,,rottweiler,0.341276
835264098648616962,2017-02-24 23:04:14,Twitter for iPhone,"Meet Lola. Her hobbies include being precious af and using her foot as a toothbrush. 12/10 Lola requests your help

https://t.co/FYFyHh7rir https://t.co/IiB7ggduoU","https://www.gofundme.com/lolas-life-saving-surgery-funds,https://twitter.com/dog_rates/status/835264098648616962/photo/1,https://twitter.com/dog_rates/status/835264098648616962/photo/1",12.0,10.0,Lola,1823,8105,https://pbs.twimg.com/media/C5d0QtvXMAI_7uz.jpg,2,0,139,,chesapeake bay retriever,0.0875033
835172783151792128,2017-02-24 17:01:22,Twitter for iPhone,We only rate dogs. Please don't send in any non-canines like this Floppy Tongued House Panda. Thank you... 12/10 would still pet https://t.co/8fX2VkExnL,"https://twitter.com/dog_rates/status/835172783151792128/photo/1,https://twitter.com/dog_rates/status/835172783151792128/photo/1",12.0,10.0,,6139,27362,https://pbs.twimg.com/media/C5chM_jWAAQmov9.jpg,2,0,128,,border collie,0.663138
835152434251116546,2017-02-24 15:40:31,Twitter for iPhone,When you're so blinded by your systematic plagiarism that you forget what day it is. 0/10 https://t.co/YbEJPkg4Ag,"https://twitter.com/dog_rates/status/835152434251116546/photo/1,https://twitter.com/dog_rates/status/835152434251116546/photo/1,https://twitter.com/dog_rates/status/835152434251116546/photo/1",0.0,10.0,,3232,23529,https://pbs.twimg.com/media/C5cOtWVWMAEjO5p.jpg,3,0,89,,american staffordshire terrier,0.0127309
834931633769889797,2017-02-24 01:03:08,Twitter for iPhone,This is Tucker. He decided it was time to part ways with his favorite ball. We captured the emotional farewell on camera. 12/10 https://t.co/jTe7Y6P0HK,"https://twitter.com/dog_rates/status/834931633769889797/photo/1,https://twitter.com/dog_rates/status/834931633769889797/photo/1,https://twitter.com/dog_rates/status/834931633769889797/photo/1",12.0,10.0,Tucker,1765,11342,https://pbs.twimg.com/media/C5ZF4p-XEAEmApg.jpg,1,0,127,,soft-coated wheaten terrier,0.196476
834786237630337024,2017-02-23 15:25:23,Twitter for iPhone,This is Tobi. She is properly fetching her shot. H*ckin nifty af bandana. 13/10 would send fully armed battalion to remind her of my love https://t.co/3FIqvumEXE,https://twitter.com/dog_rates/status/834786237630337024/photo/1,13.0,10.0,Tobi,5883,22207,https://pbs.twimg.com/media/C5XBp19WYAA5a_v.jpg,1,0,137,,border terrier,0.156276
834574053763584002,2017-02-23 01:22:14,Twitter for iPhone,Here's a doggo fully pupared for a shower. H*ckin exquisite balance. Sneaky tongue slip too. 13/10 https://t.co/UtEVnQ1ZPg,https://twitter.com/dog_rates/status/834574053763584002/photo/1,13.0,10.0,,2710,14334,https://pbs.twimg.com/media/C5UAqgyXAAAbMWH.jpg,1,0,98,doggo,golden retriever,0.226564
834458053273591808,2017-02-22 17:41:18,Twitter for iPhone,"Meet Chester (bottom) &amp; Harold (top). They are different dogs not only in appearance, but in personality as well. Both 12/10 symbiotic af https://t.co/8ZOZS2FSJe",https://twitter.com/dog_rates/status/834458053273591808/photo/1,12.0,10.0,Chester,1795,10048,https://pbs.twimg.com/media/C5SXK89XUAQg7GX.jpg,1,0,141,,rhodesian ridgeback,0.468619
834209720923721728,2017-02-22 01:14:30,Twitter for iPhone,This is Wilson. He's aware that he has something on his face. Waiting for you to get it for him. 12/10 https://t.co/FaeinVjzTZ,"https://twitter.com/dog_rates/status/834209720923721728/photo/1,https://twitter.com/dog_rates/status/834209720923721728/photo/1",12.0,10.0,Wilson,5123,21596,https://pbs.twimg.com/media/C5O1UAaWIAAMBMd.jpg,1,0,102,,golden retriever,0.754799
834086379323871233,2017-02-21 17:04:24,Twitter for iPhone,This is Lipton. He's a West Romanian Snuggle Pup. Only a few left of his kind. 12/10 would boop https://t.co/5KmXPIGgAG,https://twitter.com/dog_rates/status/834086379323871233/photo/1,12.0,10.0,Lipton,2378,13698,https://pbs.twimg.com/media/C5NFIsjWQAEI93t.jpg,1,0,95,,labrador retriever,0.0452627
833863086058651648,2017-02-21 02:17:06,Twitter for iPhone,This is Bentley. Hairbrushes are his favorite thing in the h*ckin world. 12/10 impawsible to say no to https://t.co/HDloTYilWZ,"https://twitter.com/dog_rates/status/833863086058651648/photo/1,https://twitter.com/dog_rates/status/833863086058651648/photo/1",12.0,10.0,Bentley,2576,14060,https://pbs.twimg.com/media/C5J6DIpWQAEosSz.jpg,1,0,102,,kuvasz,0.494969
833826103416520705,2017-02-20 23:50:09,Twitter for iPhone,Meet Charlie. She asked u to change the channel to Animal Planet at least 6 times. Now taking matters into her own paws. 13/10 assertive af https://t.co/WTzhtfevKY,"https://twitter.com/dog_rates/status/833826103416520705/photo/1,https://twitter.com/dog_rates/status/833826103416520705/photo/1",13.0,10.0,Charlie,3996,18861,https://pbs.twimg.com/media/C5JYaYoVYAAcEQw.jpg,1,0,139,,chihuahua,0.438054
833722901757046785,2017-02-20 17:00:04,Twitter for iPhone,This is Bronte. She's fairly h*ckin aerodynamic. Also patiently waiting for mom to make her a main character. 13/10 would be an honor to pet https://t.co/w1MQWO2PET,"https://twitter.com/dog_rates/status/833722901757046785/photo/1,https://twitter.com/dog_rates/status/833722901757046785/photo/1",13.0,10.0,Bronte,3443,21723,https://pbs.twimg.com/media/C5H6jmgW8AAevqq.jpg,1,0,140,,west highland white terrier,0.918144
833479644947025920,2017-02-20 00:53:27,Twitter for iPhone,This is Poppy. She just arrived. 13/10 would snug passionately https://t.co/YGeSpyN8Gu,"https://twitter.com/dog_rates/status/833479644947025920/photo/1,https://twitter.com/dog_rates/status/833479644947025920/photo/1,https://twitter.com/dog_rates/status/833479644947025920/photo/1",13.0,10.0,Poppy,2216,15586,https://pbs.twimg.com/media/C5EdT4jWEAARv2C.jpg,3,0,62,,golden retriever,0.727039
833124694597443584,2017-02-19 01:23:00,Twitter for iPhone,This is Gidget. She's a spy pupper. Stealthy as h*ck. Must've slipped pup and got caught. 12/10 would forgive then pet https://t.co/zD97KYFaFa,"https://twitter.com/dog_rates/status/833124694597443584/photo/1,https://twitter.com/dog_rates/status/833124694597443584/photo/1,https://twitter.com/dog_rates/status/833124694597443584/photo/1",12.0,10.0,Gidget,5184,21185,https://pbs.twimg.com/media/C4_ad1IUoAEspsk.jpg,3,0,118,pupper,cardigan,0.7105229999999999
832998151111966721,2017-02-18 17:00:10,Twitter for iPhone,"This is Rhino. He arrived at a shelter with an elaborate doggo manual for his new family, written by someone who will always love him. 13/10 https://t.co/QX1h0oqMz0","https://twitter.com/dog_rates/status/832998151111966721/photo/1,https://twitter.com/dog_rates/status/832998151111966721/photo/1",13.0,10.0,Rhino,2376,13945,https://pbs.twimg.com/media/C49nZavUYAEJjGw.jpg,1,0,140,doggo,boxer,0.539036
832757312314028032,2017-02-18 01:03:09,Twitter for iPhone,This is Willow. She's the official strawberry taste tester. Palate delicate af. Currently noting the subtle piquancy of this one. 13/10 https://t.co/On7muWnWSQ,"https://twitter.com/dog_rates/status/832757312314028032/photo/1,https://twitter.com/dog_rates/status/832757312314028032/photo/1",13.0,10.0,Willow,3883,17656,https://pbs.twimg.com/media/C46MWnFVYAUg1RK.jpg,2,0,135,,cardigan,0.160888
832636094638288896,2017-02-17 17:01:29,Twitter for iPhone,This is Orion. He just got back from the dentist. Cavity free af. 12/10 would give extra pats https://t.co/Y4DZx2UWsr,https://twitter.com/dog_rates/status/832636094638288896/photo/1,12.0,10.0,Orion,2992,16624,https://pbs.twimg.com/media/C44eG7oUMAAA4Ss.jpg,1,0,93,,eskimo dog,0.5250319999999999
832397543355072512,2017-02-17 01:13:34,Twitter for iPhone,This is Eevee. She wants to see how you're doing. Just checkin pup on you. She hopes you're doing okay. 12/10 extremely good girl https://t.co/nqAJGCHKEt,"https://twitter.com/dog_rates/status/832397543355072512/photo/1,https://twitter.com/dog_rates/status/832397543355072512/photo/1",12.0,10.0,Eevee,2387,12527,https://pbs.twimg.com/media/C41FIiAW8AA7lMr.jpg,1,0,129,,pekinese,0.988916
832369877331693569,2017-02-16 23:23:38,Twitter for iPhone,This is Charlie. He fell asleep on a heating vent. Would puppreciate your assistance. 11/10 someone help Charlie https://t.co/Dhdx5HnQ4d,https://twitter.com/dog_rates/status/832369877331693569/photo/1,11.0,10.0,Charlie,3423,18027,https://pbs.twimg.com/media/C40r_GDWAAA5vNJ.jpg,1,0,112,,kelpie,0.50469
832273440279240704,2017-02-16 17:00:25,Twitter for iPhone,Say hello to Smiley. He's a blind therapy doggo having a h*ckin blast high steppin around in the snow. 14/10 would follow anywhere https://t.co/SHAb1wHjMz,https://twitter.com/dog_rates/status/832273440279240704/video/1,14.0,10.0,Smiley,2504,11870,https://pbs.twimg.com/ext_tw_video_thumb/832273373149413377/pu/img/qOqxM0b48fEarmq6.jpg,1,0,130,doggo,pembroke,0.134081
832032802820481025,2017-02-16 01:04:13,Twitter for iPhone,"This is Miguel. He was the only remaining doggo at the adoption center after the weekend. Let's change that. 12/10

https://t.co/P0bO8mCQwN https://t.co/SU4K34NT4M","https://www.petfinder.com/petdetail/34918210,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1",12.0,10.0,Miguel,4977,18712,https://pbs.twimg.com/media/C4v5a4UWcAIRygc.jpg,1,0,139,doggo,whippet,0.601712
831939777352105988,2017-02-15 18:54:34,Twitter for iPhone,This is Emanuel. He's a h*ckin rare doggo. Dwells in a semi-urban environment. Round features make him extra collectible. 12/10 would so pet https://t.co/k9bzgyVdUT,https://twitter.com/dog_rates/status/831939777352105988/photo/1,12.0,10.0,Emanuel,6582,25188,https://pbs.twimg.com/media/C4uk0EWWQAAaZm1.jpg,1,0,140,doggo,pomeranian,0.153862
831911600680497154,2017-02-15 17:02:36,Twitter for iPhone,Meet Kuyu. He was trapped in a well for 10 days. Rescued yesterday using a device designed by a local robotics team. 14/10 for all involved https://t.co/l38R6IZNNg,"https://twitter.com/dog_rates/status/831911600680497154/photo/1,https://twitter.com/dog_rates/status/831911600680497154/photo/1,https://twitter.com/dog_rates/status/831911600680497154/photo/1,https://twitter.com/dog_rates/status/831911600680497154/photo/1",14.0,10.0,Kuyu,7007,29047,https://pbs.twimg.com/media/C4uLLGuUoAAkIHm.jpg,4,0,139,,bloodhound,0.777562
831670449226514432,2017-02-15 01:04:21,Twitter for iPhone,This is Daisy. She has a heart on her butt. 13/10 topical af https://t.co/u6p4LxzHKg,https://twitter.com/dog_rates/status/831670449226514432/photo/1,13.0,10.0,Daisy,1947,10981,https://pbs.twimg.com/media/C4qv3JUW8AADirb.jpg,1,0,60,,pembroke,0.6248020000000001
831650051525054464,2017-02-14 23:43:18,Twitter for iPhone,"I usually only share these on Friday's, but this is Blue. He's a very smoochable pooch who needs your help. 13/10

https://t.co/piiX0ke8Z6 https://t.co/1UHrKcaCiO","http://www.gofundme.com/bluethewhitehusky,https://twitter.com/dog_rates/status/831650051525054464/photo/1,https://twitter.com/dog_rates/status/831650051525054464/photo/1,https://twitter.com/dog_rates/status/831650051525054464/photo/1,https://twitter.com/dog_rates/status/831650051525054464/photo/1",13.0,10.0,,2082,7549,https://pbs.twimg.com/media/C4qdThOWAAI3WX3.jpg,1,0,138,,eskimo dog,0.530416
831552930092285952,2017-02-14 17:17:22,Twitter for iPhone,This is Dutch. He dressed up as his favorite emoji for Valentine's Day. I've got heart eyes for his heart eyes. 13/10 https://t.co/BCbmFYLrse,https://twitter.com/dog_rates/status/831552930092285952/photo/1,13.0,10.0,Dutch,2463,9447,https://pbs.twimg.com/media/C4pE-I0WQAABveu.jpg,1,0,117,,chihuahua,0.257415
831322785565769729,2017-02-14 02:02:51,Twitter for iPhone,This is Pete. He has no eyes. Needs a guide doggo. Also appears to be considerably fluffy af. 12/10 would hug softly https://t.co/Xc0gyovCtK,https://twitter.com/dog_rates/status/831322785565769729/photo/1,12.0,10.0,Pete,1642,9683,https://pbs.twimg.com/media/C4lzqQ4UEAApzU0.jpg,1,0,116,doggo,old english sheepdog,0.999715
831315979191906304,2017-02-14 01:35:49,Twitter Web Client,I couldn't make it to the #WKCDogShow BUT I have people there on the ground relaying me the finest pupper pics possible. 13/10 for all https://t.co/jd6lYhfdH4,"https://twitter.com/dog_rates/status/831315979191906304/photo/1,https://twitter.com/dog_rates/status/831315979191906304/photo/1,https://twitter.com/dog_rates/status/831315979191906304/photo/1,https://twitter.com/dog_rates/status/831315979191906304/photo/1",13.0,10.0,,1197,6867,https://pbs.twimg.com/media/C4lst0bXAAE6MP8.jpg,4,0,134,pupper,briard,0.982755
831309418084069378,2017-02-14 01:09:44,Twitter for iPhone,This is Scooter and his son Montoya.  Scooter is a wonderful father. He takes very good care of Montoya. Both 12/10 would pet at same time https://t.co/ghqMfxxa4V,https://twitter.com/dog_rates/status/831309418084069378/photo/1,12.0,10.0,Scooter,2625,12331,https://pbs.twimg.com/media/C4lngK5VUAEVrNO.jpg,1,0,138,,doberman,0.369389
831262627380748289,2017-02-13 22:03:49,Twitter for iPhone,This is Tucker. He's feeling h*ckin festive and his owners don't have the heart to tell him Christmas is over. 12/10 https://t.co/zqR5XKMpuY,https://twitter.com/dog_rates/status/831262627380748289/photo/1,12.0,10.0,Tucker,2202,12527,https://pbs.twimg.com/media/C4k88lGVMAEKNzb.jpg,1,0,116,,cocker spaniel,0.26332300000000003
830956169170665475,2017-02-13 01:46:03,Twitter for iPhone,Say hello to Reggie. He hates puns. 12/10 lighten pup Reggie https://t.co/X4vNEzAod5,https://twitter.com/dog_rates/status/830956169170665475/video/1,12.0,10.0,Reggie,1610,8372,https://pbs.twimg.com/ext_tw_video_thumb/830956118893543424/pu/img/t2G0raF7pDPRMAH5.jpg,1,0,60,,kuvasz,0.451516
830583320585068544,2017-02-12 01:04:29,Twitter for iPhone,This is Lilly. She just parallel barked. Kindly requests a reward now. 13/10 would pet so well https://t.co/SATN4If5H5,"https://twitter.com/dog_rates/status/830583320585068544/photo/1,https://twitter.com/dog_rates/status/830583320585068544/photo/1",13.0,10.0,Lilly,18092,70316,https://pbs.twimg.com/media/C4bTH6nWMAAX_bJ.jpg,1,0,94,,labrador retriever,0.908703
830097400375152640,2017-02-10 16:53:37,Twitter for iPhone,"Meet Samson. He's absolute fluffy perfection. Easily 13/10, but he needs your help. Click the link to find out more

https://t.co/z82hCtwhpn https://t.co/KoWrMkbMbW","https://www.gofundme.com/sick-baby-samson,https://twitter.com/dog_rates/status/830097400375152640/photo/1,https://twitter.com/dog_rates/status/830097400375152640/photo/1,https://twitter.com/dog_rates/status/830097400375152640/photo/1,https://twitter.com/dog_rates/status/830097400375152640/photo/1",13.0,10.0,Samson,3225,10341,https://pbs.twimg.com/media/C4UZLZLWYAA0dcs.jpg,4,0,140,,toy poodle,0.442713
829861396166877184,2017-02-10 01:15:49,Twitter for iPhone,This is Mia. She already knows she's a good dog. You don't have to tell her. 12/10 would probably tell her anyway https://t.co/xeudgDXmTU,https://twitter.com/dog_rates/status/829861396166877184/photo/1,12.0,10.0,Mia,2103,12863,https://pbs.twimg.com/media/C4RCiIHWYAAwgJM.jpg,1,0,113,,border terrier,0.394486
829501995190984704,2017-02-09 01:27:41,Twitter for iPhone,This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her. 12/10 you're good enough for me Leo https://t.co/Xw9JbJHTul,"https://twitter.com/dog_rates/status/829501995190984704/photo/1,https://twitter.com/dog_rates/status/829501995190984704/photo/1",12.0,10.0,Leo,11434,33410,https://pbs.twimg.com/media/C4L7p19W8AA3Fs_.jpg,1,0,127,,french bulldog,0.950851
829449946868879360,2017-02-08 22:00:52,Twitter for iPhone,Here's a stressed doggo. Had a long day. Many things on her mind. The hat communicates these feelings exquisitely. 11/10 https://t.co/fmRS43mWQB,https://twitter.com/dog_rates/status/829449946868879360/photo/1,11.0,10.0,,2188,11011,https://pbs.twimg.com/media/C4LMUf8WYAkWz4I.jpg,1,0,120,doggo,labrador retriever,0.315163
829374341691346946,2017-02-08 17:00:26,Twitter for iPhone,This is Astrid. She's a guide doggo in training. 13/10 would follow anywhere https://t.co/xo7FZFIAao,"https://twitter.com/dog_rates/status/829374341691346946/photo/1,https://twitter.com/dog_rates/status/829374341691346946/photo/1",13.0,10.0,Astrid,10021,36420,https://pbs.twimg.com/media/C4KHj-nWQAA3poV.jpg,1,0,76,doggo,staffordshire bullterrier,0.757547
829141528400556032,2017-02-08 01:35:19,Twitter for iPhone,This is Malcolm. He goes from sneaky tongue slip to flirt wink city in a matter of seconds. 12/10 would hug softly https://t.co/rHwfySggqR,"https://twitter.com/dog_rates/status/829141528400556032/photo/1,https://twitter.com/dog_rates/status/829141528400556032/photo/1",12.0,10.0,Malcolm,7986,25770,https://pbs.twimg.com/media/C4GzztSWAAA_qi4.jpg,2,0,114,,golden retriever,0.57314
829011960981237760,2017-02-07 17:00:28,Twitter for iPhone,This is Dexter. He was reunited with his mom yesterday after she was stuck in Iran during the travel Bannon. 13/10 welcome home https://t.co/U50RlRw4is,"https://twitter.com/dog_rates/status/829011960981237760/photo/1,https://twitter.com/dog_rates/status/829011960981237760/photo/1",13.0,10.0,Dexter,17492,55770,https://pbs.twimg.com/media/C4E99ygWcAAQpPs.jpg,2,0,127,,boxer,0.312221
828770345708580865,2017-02-07 01:00:22,Twitter for iPhone,This is Alfie. He's your Lyft for tonight. Kindly requests you buckle pup and remain reasonably calm during the ride. 13/10 he must focus https://t.co/AqPTHYUBFz,https://twitter.com/dog_rates/status/828770345708580865/photo/1,13.0,10.0,Alfie,6323,26909,https://pbs.twimg.com/media/C4BiOXOXAAAf6IS.jpg,1,0,137,,chesapeake bay retriever,0.0338986
828708714936930305,2017-02-06 20:55:28,Twitter for iPhone,This is Fiona. She's an exotic dog. Seems rather impatient. Jaw extension on another level tho. Looks slippery. 10/10 would still pet https://t.co/vst2SEVJO3,"https://twitter.com/dog_rates/status/828708714936930305/photo/1,https://twitter.com/dog_rates/status/828708714936930305/photo/1",10.0,10.0,Fiona,12103,38535,https://pbs.twimg.com/media/C4AqLSgVYAEg8nt.jpg,1,0,133,,mexican hairless,0.00838837
828650029636317184,2017-02-06 17:02:17,Twitter for iPhone,"Occasionally, we're sent fantastic stories. This is one of them. 14/10 for Grace https://t.co/bZ4axuH6OK","https://twitter.com/dog_rates/status/828650029636317184/photo/1,https://twitter.com/dog_rates/status/828650029636317184/photo/1,https://twitter.com/dog_rates/status/828650029636317184/photo/1",14.0,10.0,one,1453,9999,https://pbs.twimg.com/media/C3_0yhCWEAETXj2.jpg,1,0,80,,golden retriever,0.649209
828409743546925057,2017-02-06 01:07:28,Twitter for iPhone,This is Mutt Ryan. He's quite confident at the moment. 12/10 rise pup! https://t.co/ZH5CvRlCxt,https://twitter.com/dog_rates/status/828409743546925057/photo/1,12.0,10.0,Mutt,1240,6626,https://pbs.twimg.com/media/C38aQYgXAAMY2Wh.jpg,1,0,70,,toy poodle,0.0180398
828408677031882754,2017-02-06 01:03:14,Twitter for iPhone,This is Bear. He went outside to play in the snow. Needed a break from the game. Feeling a tad better now. 12/10  deep breaths Bear https://t.co/7WFLKli2T3,https://twitter.com/dog_rates/status/828408677031882754/photo/1,12.0,10.0,Bear,1385,8066,https://pbs.twimg.com/media/C38ZSzlWIAEpQzs.jpg,1,0,131,,weimaraner,0.13303299999999998
828381636999917570,2017-02-05 23:15:47,Twitter for iPhone,Meet Doobert. He's a deaf doggo. Didn't stop him on the field tho. Absolute legend today. 14/10 would pat head approvingly https://t.co/iCk7zstRA9,https://twitter.com/dog_rates/status/828381636999917570/photo/1,14.0,10.0,Doobert,2403,13294,https://pbs.twimg.com/media/C38Asz1WEAAvzj3.jpg,1,0,122,doggo,bedlington terrier,0.392535
828376505180889089,2017-02-05 22:55:23,Twitter for iPhone,"This is Beebop. Her name means ""Good Dog"" in robot. She also was a star on the field today. 13/10 would pet well https://t.co/HKBVZqXFNR",https://twitter.com/dog_rates/status/828376505180889089/photo/1,13.0,10.0,Beebop,1147,7775,https://pbs.twimg.com/media/C378BwxWMAA6CNK.jpg,1,0,112,,american staffordshire terrier,0.5230859999999999
828372645993398273,2017-02-05 22:40:03,Twitter for iPhone,This is Alexander Hamilpup. He was one of the many stars in this year's Puppy Bowl. He just hopes both teams had fun. 12/10 https://t.co/JcTuUcyYNS,https://twitter.com/dog_rates/status/828372645993398273/photo/1,12.0,10.0,Alexander,3178,13221,https://pbs.twimg.com/media/C374hb0WQAAIbQ-.jpg,1,0,123,,malamute,0.663047
828011680017821696,2017-02-04 22:45:42,Twitter for iPhone,Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simultaneously https://t.co/rkhCFfDtxB,"https://twitter.com/dog_rates/status/828011680017821696/photo/1,https://twitter.com/dog_rates/status/828011680017821696/photo/1",11.0,10.0,Brutus,2315,10910,https://pbs.twimg.com/media/C32wOLcWYAAjNqS.jpg,1,0,124,,american staffordshire terrier,0.936662
827933404142436356,2017-02-04 17:34:40,Twitter for iPhone,This is Kona. Yesterday she stopped by the department to see what it takes to be a police pupper. 12/10 vest was only a smidge too big https://t.co/j8D3PQJvpJ,"https://twitter.com/dog_rates/status/827933404142436356/photo/1,https://twitter.com/dog_rates/status/827933404142436356/photo/1,https://twitter.com/dog_rates/status/827933404142436356/photo/1",12.0,10.0,Kona,5634,21218,https://pbs.twimg.com/media/C31pCN4UcAAOLNH.jpg,2,0,134,pupper,german shepherd,0.8061149999999999
827653905312006145,2017-02-03 23:04:02,Twitter for iPhone,This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl. 12/10 would give more treats https://t.co/eAA8lratd3,https://twitter.com/dog_rates/status/827653905312006145/photo/1,12.0,10.0,Boots,3243,16239,https://pbs.twimg.com/media/C3xq1ZeWEAEuzw3.jpg,1,0,123,,collie,0.285555
827600520311402496,2017-02-03 19:31:54,Twitter for iPhone,Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13/10 would put down phone https://t.co/vrppizPGdb,https://twitter.com/dog_rates/status/827600520311402496/photo/1,13.0,10.0,Tucker,1023,7803,https://pbs.twimg.com/media/C3w6RYbWQAAEQ25.jpg,1,0,139,,pembroke,0.32563800000000004
827324948884643840,2017-02-03 01:16:53,Twitter for iPhone,"This is Ralphie. He's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a straight face https://t.co/UU3KqQF5n5",https://twitter.com/dog_rates/status/827324948884643840/photo/1,12.0,10.0,Ralphie,3309,16721,https://pbs.twimg.com/media/C3s_pYrXAAA1eqZ.jpg,1,0,127,,golden retriever,0.352486
827199976799354881,2017-02-02 17:00:17,Twitter for iPhone,This is Charlie. He wins every game of chess he plays. Won't let opponent pet him until they forfeit. 13/10 you win again Charlie https://t.co/UkyQibIBzZ,"https://twitter.com/dog_rates/status/827199976799354881/photo/1,https://twitter.com/dog_rates/status/827199976799354881/photo/1,https://twitter.com/dog_rates/status/827199976799354881/photo/1,https://twitter.com/dog_rates/status/827199976799354881/photo/1",13.0,10.0,Charlie,2421,11141,https://pbs.twimg.com/media/C3rN-lcWEAA9CmR.jpg,4,0,129,,great dane,0.8696809999999999
826958653328592898,2017-02-02 01:01:21,Twitter for iPhone,This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 https://t.co/QV5nx6otZR,https://twitter.com/dog_rates/status/826958653328592898/photo/1,12.0,10.0,Loki,5405,22754,https://pbs.twimg.com/media/C3nygbBWQAAjwcW.jpg,1,0,73,doggo,golden retriever,0.6173890000000001
826848821049180160,2017-02-01 17:44:55,Twitter for iPhone,This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo life. 13/10 heroic af https://t.co/WS0Gha8vRh,"https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1",13.0,10.0,Cupid,11027,38454,https://pbs.twimg.com/media/C3mOnZ_XUAAjr2V.jpg,4,0,136,doggo,great pyrenees,0.858764
826598365270007810,2017-02-01 01:09:42,Twitter for iPhone,This is Pawnd... James Pawnd. He's suave af. 13/10 would trust with my life https://t.co/YprN62Z74I,"https://twitter.com/dog_rates/status/826598365270007810/photo/1,https://twitter.com/dog_rates/status/826598365270007810/photo/1,https://twitter.com/dog_rates/status/826598365270007810/photo/1",13.0,10.0,Pawnd,2535,10627,https://pbs.twimg.com/media/C3iq0EEXUAAdBYC.jpg,1,0,75,,french bulldog,0.628119
